date,week,year,month,quarter,product_category,region,units_sold,revenue,avg_price,is_holiday_week
2022-07-01,79,2022,7,3,Electronics,South,9,6529.13,450,0
2022-07-01,79,2022,7,3,Electronics,East,14,7124.41,450,0
2022-07-01,79,2022,7,3,Electronics,West,10,7934.17,450,0
2022-07-01,79,2022,7,3,Electronics,Central,9,5787.36,450,0
2022-07-01,79,2022,7,3,Clothing,North,43,3646.74,85,0
2022-07-01,79,2022,7,3,Clothing,South,39,3685.07,85,0
2022-07-01,79,2022,7,3,Clothing,East,40,3445.44,85,0
2022-07-01,79,2022,7,3,Clothing,West,53,4327.82,85,0
2022-07-01,79,2022,7,3,Clothing,Central,40,3489.5,85,0
2022-07-01,79,2022,7,3,Home_Appliances,North,13,3979.1,320,0
2022-07-01,79,2022,7,3,Home_Appliances,South,1,3046.71,320,0
2022-07-01,79,2022,7,3,Home_Appliances,East,8,3391.47,320,0
2022-07-01,79,2022,7,3,Home_Appliances,West,15,4128.06,320,0
2022-07-01,79,2022,7,3,Home_Appliances,Central,9,2716.13,320,0
2022-07-01,79,2022,7,3,Food_Beverages,North,151,5043.89,35,0
2022-07-01,79,2022,7,3,Food_Beverages,South,131,4454.5,35,0
2022-07-01,79,2022,7,3,Food_Beverages,East,134,4628.73,35,0
2022-07-01,79,2022,7,3,Food_Beverages,West,155,5667.84,35,0
2022-07-01,79,2022,7,3,Food_Beverages,Central,105,3839.18,35,0
2022-07-01,79,2022,7,3,Furniture,North,9,2210.3,580,0
2022-07-01,79,2022,7,3,Furniture,South,1,1797.96,580,0
2022-07-01,79,2022,7,3,Furniture,East,8,2016.93,580,0
2022-07-01,79,2022,7,3,Furniture,West,6,2426.12,580,0
2022-07-01,79,2022,7,3,Furniture,Central,1,1737.6,580,0
2022-07-08,80,2022,7,3,Electronics,North,10,6454.51,450,0
2022-07-08,80,2022,7,3,Electronics,South,16,6269.98,450,0
2022-07-08,80,2022,7,3,Electronics,East,9,5732.11,450,0
2022-07-08,80,2022,7,3,Electronics,West,13,6779.25,450,0
2022-07-08,80,2022,7,3,Electronics,Central,13,5559.05,450,0
2022-07-08,80,2022,7,3,Clothing,North,49,3403.28,85,0
2022-07-08,80,2022,7,3,Clothing,South,40,3102.68,85,0
2022-07-08,80,2022,7,3,Clothing,East,40,3270.22,85,0
2022-07-08,80,2022,7,3,Clothing,West,37,3978.89,85,0
2022-07-08,80,2022,7,3,Clothing,Central,46,3411.83,85,0
2022-07-08,80,2022,7,3,Home_Appliances,North,4,3215.75,320,0
2022-07-08,80,2022,7,3,Home_Appliances,South,9,2915.36,320,0
2022-07-08,80,2022,7,3,Home_Appliances,East,11,3216.54,320,0
2022-07-08,80,2022,7,3,Home_Appliances,West,18,3696.0,320,0
2022-07-08,80,2022,7,3,Home_Appliances,Central,3,2809.68,320,0
2022-07-08,80,2022,7,3,Food_Beverages,North,152,5039.22,35,0
2022-07-08,80,2022,7,3,Food_Beverages,South,136,4984.15,35,0
2022-07-08,80,2022,7,3,Food_Beverages,East,117,4471.69,35,0
2022-07-08,80,2022,7,3,Food_Beverages,West,145,5198.69,35,0
2022-07-08,80,2022,7,3,Food_Beverages,Central,121,4381.76,35,0
2022-07-08,80,2022,7,3,Furniture,North,1,1783.66,580,0
2022-07-08,80,2022,7,3,Furniture,South,6,1478.44,580,0
2022-07-08,80,2022,7,3,Furniture,East,2,1648.26,580,0
2022-07-08,80,2022,7,3,Furniture,West,1,1917.6,580,0
2022-07-08,80,2022,7,3,Furniture,Central,4,1822.41,580,0
2022-07-15,81,2022,7,3,Electronics,North,13,6158.71,450,0
2022-07-15,81,2022,7,3,Electronics,South,14,5624.39,450,0
2022-07-15,81,2022,7,3,Electronics,East,15,5661.72,450,0
2022-07-15,81,2022,7,3,Electronics,West,10,6013.63,450,0
2022-07-15,81,2022,7,3,Electronics,Central,14,5126.23,450,0
2022-07-15,81,2022,7,3,Clothing,North,37,3772.51,85,0
2022-07-15,81,2022,7,3,Clothing,South,36,3016.99,85,0
2022-07-15,81,2022,7,3,Clothing,East,39,3576.87,85,0
2022-07-15,81,2022,7,3,Clothing,West,50,3994.14,85,0
2022-07-15,81,2022,7,3,Clothing,Central,34,2957.91,85,0
2022-07-15,81,2022,7,3,Home_Appliances,North,5,3879.71,320,0
2022-07-15,81,2022,7,3,Home_Appliances,South,12,2605.49,320,0
2022-07-15,81,2022,7,3,Home_Appliances,East,8,3153.37,320,0
2022-07-15,81,2022,7,3,Home_Appliances,West,9,3602.74,320,0
2022-07-15,81,2022,7,3,Home_Appliances,Central,13,3138.94,320,0
2022-07-15,81,2022,7,3,Food_Beverages,North,135,4984.29,35,0
2022-07-15,81,2022,7,3,Food_Beverages,South,91,3697.96,35,0
2022-07-15,81,2022,7,3,Food_Beverages,East,125,4235.36,35,0
2022-07-15,81,2022,7,3,Food_Beverages,West,150,5301.83,35,0
2022-07-15,81,2022,7,3,Food_Beverages,Central,106,3845.17,35,0
2022-07-15,81,2022,7,3,Furniture,North,7,2097.27,580,0
2022-07-15,81,2022,7,3,Furniture,South,4,1596.15,580,0
2022-07-15,81,2022,7,3,Furniture,East,1,2090.38,580,0
2022-07-15,81,2022,7,3,Furniture,West,18,2345.21,580,0
2022-07-15,81,2022,7,3,Furniture,Central,4,1683.33,580,0
2022-07-22,82,2022,7,3,Electronics,North,15,6469.2,450,0
2022-07-22,82,2022,7,3,Electronics,South,14,6026.11,450,0
2022-07-22,82,2022,7,3,Electronics,East,14,6049.07,450,0
2022-07-22,82,2022,7,3,Electronics,West,19,7964.25,450,0
2022-07-22,82,2022,7,3,Electronics,Central,11,5919.32,450,0
2022-07-22,82,2022,7,3,Clothing,North,50,4138.72,85,0
2022-07-22,82,2022,7,3,Clothing,South,39,3190.69,85,0
2022-07-22,82,2022,7,3,Clothing,East,38,3540.79,85,0
2022-07-22,82,2022,7,3,Clothing,West,52,4364.07,85,0
2022-07-22,82,2022,7,3,Clothing,Central,40,2953.55,85,0
2022-07-22,82,2022,7,3,Home_Appliances,North,8,3713.36,320,0
2022-07-22,82,2022,7,3,Home_Appliances,South,8,2800.67,320,0
2022-07-22,82,2022,7,3,Home_Appliances,East,11,3346.18,320,0
2022-07-22,82,2022,7,3,Home_Appliances,West,2,3853.51,320,0
2022-07-22,82,2022,7,3,Home_Appliances,Central,7,2866.93,320,0
2022-07-22,82,2022,7,3,Food_Beverages,North,139,5018.24,35,0
2022-07-22,82,2022,7,3,Food_Beverages,South,124,4695.99,35,0
2022-07-22,82,2022,7,3,Food_Beverages,East,142,5016.16,35,0
2022-07-22,82,2022,7,3,Food_Beverages,West,158,5528.3,35,0
2022-07-22,82,2022,7,3,Food_Beverages,Central,121,4304.59,35,0
2022-07-22,82,2022,7,3,Furniture,North,10,2028.74,580,0
2022-07-22,82,2022,7,3,Furniture,South,4,1852.33,580,0
2022-07-22,82,2022,7,3,Furniture,East,1,2210.54,580,0
2022-07-22,82,2022,7,3,Furniture,West,1,2428.45,580,0
2022-07-22,82,2022,7,3,Furniture,Central,3,1751.88,580,0
2022-07-29,83,2022,7,3,Electronics,North,8,5639.48,450,0
2022-07-29,83,2022,7,3,Electronics,South,17,5929.14,450,0
2022-07-29,83,2022,7,3,Electronics,East,14,5930.89,450,0
2022-07-29,83,2022,7,3,Electronics,West,21,6689.1,450,0
2022-07-29,83,2022,7,3,Electronics,Central,12,5024.96,450,0
2022-07-29,83,2022,7,3,Clothing,North,41,3836.57,85,0
2022-07-29,83,2022,7,3,Clothing,South,32,3449.97,85,0
2022-07-29,83,2022,7,3,Clothing,East,42,3790.75,85,0
2022-07-29,83,2022,7,3,Clothing,West,35,3827.05,85,0
2022-07-29,83,2022,7,3,Clothing,Central,27,2804.82,85,0
2022-07-29,83,2022,7,3,Home_Appliances,North,9,3172.63,320,0
2022-07-29,83,2022,7,3,Home_Appliances,South,10,3036.52,320,0
2022-07-29,83,2022,7,3,Home_Appliances,East,4,3205.96,320,0
2022-07-29,83,2022,7,3,Home_Appliances,West,19,3417.48,320,0
2022-07-29,83,2022,7,3,Home_Appliances,Central,16,2548.18,320,0
2022-07-29,83,2022,7,3,Food_Beverages,North,129,4517.62,35,0
2022-07-29,83,2022,7,3,Food_Beverages,South,129,4311.27,35,0
2022-07-29,83,2022,7,3,Food_Beverages,East,122,4351.06,35,0
2022-07-29,83,2022,7,3,Food_Beverages,West,144,4995.27,35,0
2022-07-29,83,2022,7,3,Food_Beverages,Central,115,4045.09,35,0
2022-07-29,83,2022,7,3,Furniture,North,11,2060.99,580,0
2022-07-29,83,2022,7,3,Furniture,South,4,1761.56,580,0
2022-07-29,83,2022,7,3,Furniture,East,1,1714.15,580,0
2022-07-29,83,2022,7,3,Furniture,West,3,2213.94,580,0
2022-07-29,83,2022,7,3,Furniture,Central,3,1563.73,580,0
2022-08-05,84,2022,8,3,Electronics,North,18,5699.49,450,0
2022-08-05,84,2022,8,3,Electronics,South,7,4977.6,450,0
2022-08-05,84,2022,8,3,Electronics,East,11,5859.55,450,0
2022-08-05,84,2022,8,3,Electronics,West,11,6454.6,450,0
2022-08-05,84,2022,8,3,Electronics,Central,10,4423.06,450,0
2022-08-05,84,2022,8,3,Clothing,North,39,3174.09,85,0
2022-08-05,84,2022,8,3,Clothing,South,22,2674.13,85,0
2022-08-05,84,2022,8,3,Clothing,East,38,2923.01,85,0
2022-08-05,84,2022,8,3,Clothing,West,38,3387.92,85,0
2022-08-05,84,2022,8,3,Clothing,Central,29,2831.2,85,0
2022-08-05,84,2022,8,3,Home_Appliances,North,7,2686.03,320,0
2022-08-05,84,2022,8,3,Home_Appliances,South,2,2489.4,320,0
2022-08-05,84,2022,8,3,Home_Appliances,East,11,2823.4,320,0
2022-08-05,84,2022,8,3,Home_Appliances,West,11,3264.97,320,0
2022-08-05,84,2022,8,3,Home_Appliances,Central,7,2812.8,320,0
2022-08-05,84,2022,8,3,Food_Beverages,North,125,4468.14,35,0
2022-08-05,84,2022,8,3,Food_Beverages,South,97,3511.08,35,0
2022-08-05,84,2022,8,3,Food_Beverages,East,116,4026.81,35,0
2022-08-05,84,2022,8,3,Food_Beverages,West,154,5528.87,35,0
2022-08-05,84,2022,8,3,Food_Beverages,Central,98,3449.55,35,0
2022-08-05,84,2022,8,3,Furniture,North,4,1863.35,580,0
2022-08-05,84,2022,8,3,Furniture,South,1,1722.33,580,0
2022-08-05,84,2022,8,3,Furniture,East,1,1446.88,580,0
2022-08-05,84,2022,8,3,Furniture,West,1,2112.6,580,0
2022-08-05,84,2022,8,3,Furniture,Central,4,1124.78,580,0
2022-08-12,85,2022,8,3,Electronics,North,8,6108.14,450,0
2022-08-12,85,2022,8,3,Electronics,South,5,4796.82,450,0
2022-08-12,85,2022,8,3,Electronics,East,9,5781.68,450,0
2022-08-12,85,2022,8,3,Electronics,West,1,6754.73,450,0
2022-08-12,85,2022,8,3,Electronics,Central,4,4575.09,450,0
2022-08-12,85,2022,8,3,Clothing,North,36,3321.19,85,0
2022-08-12,85,2022,8,3,Clothing,South,27,3112.91,85,0
2022-08-12,85,2022,8,3,Clothing,East,40,3239.87,85,0
2022-08-12,85,2022,8,3,Clothing,West,46,4135.82,85,0
2022-08-12,85,2022,8,3,Clothing,Central,24,2845.54,85,0
2022-08-12,85,2022,8,3,Home_Appliances,North,12,2685.0,320,0
2022-08-12,85,2022,8,3,Home_Appliances,South,14,2730.91,320,0
2022-08-12,85,2022,8,3,Home_Appliances,East,11,2744.92,320,0
2022-08-12,85,2022,8,3,Home_Appliances,West,14,3824.74,320,0
2022-08-12,85,2022,8,3,Home_Appliances,Central,8,2643.55,320,0
2022-08-12,85,2022,8,3,Food_Beverages,North,120,3994.6,35,0
2022-08-12,85,2022,8,3,Food_Beverages,South,107,3688.54,35,0
2022-08-12,85,2022,8,3,Food_Beverages,East,102,3792.69,35,0
2022-08-12,85,2022,8,3,Food_Beverages,West,151,5365.35,35,0
2022-08-12,85,2022,8,3,Food_Beverages,Central,118,4144.64,35,0
2022-08-12,85,2022,8,3,Furniture,North,7,1691.6,580,0
2022-08-12,85,2022,8,3,Furniture,South,6,1581.03,580,0
2022-08-12,85,2022,8,3,Furniture,East,1,1828.71,580,0
2022-08-12,85,2022,8,3,Furniture,West,14,2106.22,580,0
2022-08-12,85,2022,8,3,Furniture,Central,2,1624.03,580,0
2022-08-19,86,2022,8,3,Electronics,North,16,6740.6,450,0
2022-08-19,86,2022,8,3,Electronics,South,6,5533.76,450,0
2022-08-19,86,2022,8,3,Electronics,East,18,6117.17,450,0
2022-08-19,86,2022,8,3,Electronics,West,21,6549.72,450,0
2022-08-19,86,2022,8,3,Electronics,Central,6,5126.43,450,0
2022-08-19,86,2022,8,3,Clothing,North,43,3843.41,85,0
2022-08-19,86,2022,8,3,Clothing,South,37,3294.81,85,0
2022-08-19,86,2022,8,3,Clothing,East,42,3425.8,85,0
2022-08-19,86,2022,8,3,Clothing,West,37,4001.42,85,0
2022-08-19,86,2022,8,3,Clothing,Central,36,2679.61,85,0
2022-08-19,86,2022,8,3,Home_Appliances,North,7,3313.22,320,0
2022-08-19,86,2022,8,3,Home_Appliances,South,2,2612.53,320,0
2022-08-19,86,2022,8,3,Home_Appliances,East,8,2783.48,320,0
2022-08-19,86,2022,8,3,Home_Appliances,West,6,3523.56,320,0
2022-08-19,86,2022,8,3,Home_Appliances,Central,10,2718.81,320,0
2022-08-19,86,2022,8,3,Food_Beverages,North,143,5290.64,35,0
2022-08-19,86,2022,8,3,Food_Beverages,South,129,4361.71,35,0
2022-08-19,86,2022,8,3,Food_Beverages,East,119,4161.47,35,0
2022-08-19,86,2022,8,3,Food_Beverages,West,140,4894.45,35,0
2022-08-19,86,2022,8,3,Food_Beverages,Central,124,4263.59,35,0
2022-08-19,86,2022,8,3,Furniture,North,1,2074.69,580,0
2022-08-19,86,2022,8,3,Furniture,South,1,1560.98,580,0
2022-08-19,86,2022,8,3,Furniture,East,1,2066.92,580,0
2022-08-19,86,2022,8,3,Furniture,West,4,2070.1,580,0
2022-08-19,86,2022,8,3,Furniture,Central,1,1529.38,580,0
2022-08-26,87,2022,8,3,Electronics,North,5,5663.22,450,0
2022-08-26,87,2022,8,3,Electronics,South,13,4647.65,450,0
2022-08-26,87,2022,8,3,Electronics,East,3,5044.59,450,0
2022-08-26,87,2022,8,3,Electronics,West,17,6110.89,450,0
2022-08-26,87,2022,8,3,Electronics,Central,8,4693.41,450,0
2022-08-26,87,2022,8,3,Clothing,North,29,3252.69,85,0
2022-08-26,87,2022,8,3,Clothing,South,36,2918.68,85,0
2022-08-26,87,2022,8,3,Clothing,East,40,2996.45,85,0
2022-08-26,87,2022,8,3,Clothing,West,44,3266.18,85,0
2022-08-26,87,2022,8,3,Clothing,Central,29,2689.66,85,0
2022-08-26,87,2022,8,3,Home_Appliances,North,9,3058.33,320,0
2022-08-26,87,2022,8,3,Home_Appliances,South,3,2888.77,320,0
2022-08-26,87,2022,8,3,Home_Appliances,East,13,2770.6,320,0
2022-08-26,87,2022,8,3,Home_Appliances,West,14,3221.59,320,0
2022-08-26,87,2022,8,3,Home_Appliances,Central,6,2845.41,320,0
2022-08-26,87,2022,8,3,Food_Beverages,North,126,4638.39,35,0
2022-08-26,87,2022,8,3,Food_Beverages,South,116,4059.1,35,0
2022-08-26,87,2022,8,3,Food_Beverages,East,121,4370.81,35,0
2022-08-26,87,2022,8,3,Food_Beverages,West,125,4290.66,35,0
2022-08-26,87,2022,8,3,Food_Beverages,Central,82,2956.37,35,0
2022-08-26,87,2022,8,3,Furniture,North,4,1968.43,580,0
2022-08-26,87,2022,8,3,Furniture,South,8,1836.27,580,0
2022-08-26,87,2022,8,3,Furniture,East,3,1692.68,580,0
2022-08-26,87,2022,8,3,Furniture,West,1,2018.48,580,0
2022-08-26,87,2022,8,3,Furniture,Central,1,1405.28,580,0
2022-09-02,88,2022,9,3,Electronics,North,10,4556.21,450,0
2022-09-02,88,2022,9,3,Electronics,South,1,4538.7,450,0
2022-09-02,88,2022,9,3,Electronics,East,15,5288.26,450,0
2022-09-02,88,2022,9,3,Electronics,West,11,5949.76,450,0
2022-09-02,88,2022,9,3,Electronics,Central,13,4630.78,450,0
2022-09-02,88,2022,9,3,Clothing,North,30,2965.78,85,0
2022-09-02,88,2022,9,3,Clothing,South,36,2564.02,85,0
2022-09-02,88,2022,9,3,Clothing,East,41,2617.35,85,0
2022-09-02,88,2022,9,3,Clothing,West,35,3028.76,85,0
2022-09-02,88,2022,9,3,Clothing,Central,27,2204.78,85,0
2022-09-02,88,2022,9,3,Home_Appliances,North,4,2445.75,320,0
2022-09-02,88,2022,9,3,Home_Appliances,South,7,2194.75,320,0
2022-09-02,88,2022,9,3,Home_Appliances,East,12,2866.08,320,0
2022-09-02,88,2022,9,3,Home_Appliances,West,18,2573.89,320,0
2022-09-02,88,2022,9,3,Home_Appliances,Central,3,2345.22,320,0
2022-09-02,88,2022,9,3,Food_Beverages,North,123,4276.78,35,0
2022-09-02,88,2022,9,3,Food_Beverages,South,99,3436.77,35,0
2022-09-02,88,2022,9,3,Food_Beverages,East,107,3839.99,35,0
2022-09-02,88,2022,9,3,Food_Beverages,West,118,4391.12,35,0
2022-09-02,88,2022,9,3,Food_Beverages,Central,103,3504.71,35,0
2022-09-02,88,2022,9,3,Furniture,North,7,1764.39,580,0
2022-09-02,88,2022,9,3,Furniture,South,1,1509.35,580,0
2022-09-02,88,2022,9,3,Furniture,East,1,1725.97,580,0
2022-09-02,88,2022,9,3,Furniture,West,1,1749.3,580,0
2022-09-02,88,2022,9,3,Furniture,Central,7,1522.64,580,0
2022-09-09,89,2022,9,3,Electronics,North,18,5912.7,450,0
2022-09-09,89,2022,9,3,Electronics,South,11,4586.37,450,0
2022-09-09,89,2022,9,3,Electronics,East,16,5407.81,450,0
2022-09-09,89,2022,9,3,Electronics,West,11,6191.49,450,0
2022-09-09,89,2022,9,3,Electronics,Central,15,4894.55,450,0
2022-09-09,89,2022,9,3,Clothing,North,34,2988.33,85,0
2022-09-09,89,2022,9,3,Clothing,South,16,2465.34,85,0
2022-09-09,89,2022,9,3,Clothing,East,38,3053.72,85,0
2022-09-09,89,2022,9,3,Clothing,West,31,3497.88,85,0
2022-09-09,89,2022,9,3,Clothing,Central,18,2492.03,85,0
2022-09-09,89,2022,9,3,Home_Appliances,North,4,3271.98,320,0
2022-09-09,89,2022,9,3,Home_Appliances,South,13,2840.29,320,0
2022-09-09,89,2022,9,3,Home_Appliances,East,2,2681.64,320,0
2022-09-09,89,2022,9,3,Home_Appliances,West,6,3340.66,320,0
2022-09-09,89,2022,9,3,Home_Appliances,Central,5,2473.44,320,0
2022-09-09,89,2022,9,3,Food_Beverages,North,97,3799.77,35,0
2022-09-09,89,2022,9,3,Food_Beverages,South,107,3846.41,35,0
2022-09-09,89,2022,9,3,Food_Beverages,East,117,3994.13,35,0
2022-09-09,89,2022,9,3,Food_Beverages,West,145,5142.49,35,0
2022-09-09,89,2022,9,3,Food_Beverages,Central,101,3466.25,35,0
2022-09-09,89,2022,9,3,Furniture,North,3,1656.56,580,0
2022-09-09,89,2022,9,3,Furniture,South,6,1637.52,580,0
2022-09-09,89,2022,9,3,Furniture,East,1,1504.28,580,0
2022-09-09,89,2022,9,3,Furniture,West,3,1879.4,580,0
2022-09-09,89,2022,9,3,Furniture,Central,10,1546.28,580,0
2022-09-16,90,2022,9,3,Electronics,North,10,5884.87,450,0
2022-09-16,90,2022,9,3,Electronics,South,14,5713.25,450,0
2022-09-16,90,2022,9,3,Electronics,East,15,6313.42,450,0
2022-09-16,90,2022,9,3,Electronics,West,7,6173.0,450,0
2022-09-16,90,2022,9,3,Electronics,Central,12,4356.28,450,0
2022-09-16,90,2022,9,3,Clothing,North,52,3704.23,85,0
2022-09-16,90,2022,9,3,Clothing,South,42,3155.09,85,0
2022-09-16,90,2022,9,3,Clothing,East,30,3124.36,85,0
2022-09-16,90,2022,9,3,Clothing,West,48,3933.8,85,0
2022-09-16,90,2022,9,3,Clothing,Central,35,2823.12,85,0
2022-09-16,90,2022,9,3,Home_Appliances,North,16,3277.01,320,0
2022-09-16,90,2022,9,3,Home_Appliances,South,12,3033.32,320,0
2022-09-16,90,2022,9,3,Home_Appliances,East,12,3235.52,320,0
2022-09-16,90,2022,9,3,Home_Appliances,West,14,3412.17,320,0
2022-09-16,90,2022,9,3,Home_Appliances,Central,12,2349.41,320,0
2022-09-16,90,2022,9,3,Food_Beverages,North,119,4138.23,35,0
2022-09-16,90,2022,9,3,Food_Beverages,South,106,3633.6,35,0
2022-09-16,90,2022,9,3,Food_Beverages,East,115,4304.15,35,0
2022-09-16,90,2022,9,3,Food_Beverages,West,141,5066.06,35,0
2022-09-16,90,2022,9,3,Food_Beverages,Central,113,3980.54,35,0
2022-09-16,90,2022,9,3,Furniture,North,1,1989.64,580,0
2022-09-16,90,2022,9,3,Furniture,South,1,1606.62,580,0
2022-09-16,90,2022,9,3,Furniture,East,11,1956.71,580,0
2022-09-16,90,2022,9,3,Furniture,West,8,2022.13,580,0
2022-09-16,90,2022,9,3,Furniture,Central,1,1328.7,580,0
2022-09-23,91,2022,9,3,Electronics,North,4,5291.11,450,0
2022-09-23,91,2022,9,3,Electronics,South,11,4267.38,450,0
2022-09-23,91,2022,9,3,Electronics,East,13,5331.06,450,0
2022-09-23,91,2022,9,3,Electronics,West,15,6466.69,450,0
2022-09-23,91,2022,9,3,Electronics,Central,10,4905.98,450,0
2022-09-23,91,2022,9,3,Clothing,North,38,2824.34,85,0
2022-09-23,91,2022,9,3,Clothing,South,25,2543.85,85,0
2022-09-23,91,2022,9,3,Clothing,East,29,2925.19,85,0
2022-09-23,91,2022,9,3,Clothing,West,40,3291.69,85,0
2022-09-23,91,2022,9,3,Clothing,Central,26,2627.51,85,0
2022-09-23,91,2022,9,3,Home_Appliances,North,14,2878.07,320,0
2022-09-23,91,2022,9,3,Home_Appliances,South,18,2669.13,320,0
2022-09-23,91,2022,9,3,Home_Appliances,East,15,3076.38,320,0
2022-09-23,91,2022,9,3,Home_Appliances,West,13,2968.55,320,0
2022-09-23,91,2022,9,3,Home_Appliances,Central,4,2423.97,320,0
2022-09-23,91,2022,9,3,Food_Beverages,North,130,4402.78,35,0
2022-09-23,91,2022,9,3,Food_Beverages,South,107,3916.23,35,0
2022-09-23,91,2022,9,3,Food_Beverages,East,122,4388.91,35,0
2022-09-23,91,2022,9,3,Food_Beverages,West,136,4813.71,35,0
2022-09-23,91,2022,9,3,Food_Beverages,Central,103,3488.24,35,0
2022-09-23,91,2022,9,3,Furniture,North,12,1682.38,580,0
2022-09-23,91,2022,9,3,Furniture,South,1,1342.24,580,0
2022-09-23,91,2022,9,3,Furniture,East,5,1769.49,580,0
2022-09-23,91,2022,9,3,Furniture,West,3,1959.44,580,0
2022-09-23,91,2022,9,3,Furniture,Central,1,1527.89,580,0
2022-09-30,92,2022,9,3,Electronics,North,17,5842.77,450,0
2022-09-30,92,2022,9,3,Electronics,South,6,4913.88,450,0
2022-09-30,92,2022,9,3,Electronics,East,9,5013.49,450,0
2022-09-30,92,2022,9,3,Electronics,West,13,5363.76,450,0
2022-09-30,92,2022,9,3,Electronics,Central,12,4109.44,450,0
2022-09-30,92,2022,9,3,Clothing,North,38,2556.95,85,0
2022-09-30,92,2022,9,3,Clothing,South,27,2214.98,85,0
2022-09-30,92,2022,9,3,Clothing,East,30,2875.95,85,0
2022-09-30,92,2022,9,3,Clothing,West,32,3274.19,85,0
2022-09-30,92,2022,9,3,Clothing,Central,31,2650.71,85,0
2022-09-30,92,2022,9,3,Home_Appliances,North,6,2630.72,320,0
2022-09-30,92,2022,9,3,Home_Appliances,South,5,2536.78,320,0
2022-09-30,92,2022,9,3,Home_Appliances,East,6,2475.13,320,0
2022-09-30,92,2022,9,3,Home_Appliances,West,17,2764.61,320,0
2022-09-30,92,2022,9,3,Home_Appliances,Central,10,2136.72,320,0
2022-09-30,92,2022,9,3,Food_Beverages,North,116,4252.53,35,0
2022-09-30,92,2022,9,3,Food_Beverages,South,107,3612.84,35,0
2022-09-30,92,2022,9,3,Food_Beverages,East,118,3935.01,35,0
2022-09-30,92,2022,9,3,Food_Beverages,West,144,4892.88,35,0
2022-09-30,92,2022,9,3,Food_Beverages,Central,88,3277.41,35,0
2022-09-30,92,2022,9,3,Furniture,North,3,1604.97,580,0
2022-09-30,92,2022,9,3,Furniture,South,1,1515.19,580,0
2022-09-30,92,2022,9,3,Furniture,East,3,1601.33,580,0
2022-09-30,92,2022,9,3,Furniture,West,9,1797.89,580,0
2022-09-30,92,2022,9,3,Furniture,Central,9,1424.01,580,0
2022-10-07,93,2022,10,4,Electronics,North,17,5621.24,450,0
2022-10-07,93,2022,10,4,Electronics,South,18,5583.34,450,0
2022-10-07,93,2022,10,4,Electronics,East,9,5011.33,450,0
2022-10-07,93,2022,10,4,Electronics,West,15,6088.43,450,0
2022-10-07,93,2022,10,4,Electronics,Central,6,4944.42,450,0
2022-10-07,93,2022,10,4,Clothing,North,26,3143.1,85,0
2022-10-07,93,2022,10,4,Clothing,South,33,3046.5,85,0
2022-10-07,93,2022,10,4,Clothing,East,33,2998.1,85,0
2022-10-07,93,2022,10,4,Clothing,West,29,3686.12,85,0
2022-10-07,93,2022,10,4,Clothing,Central,29,2554.32,85,0
2022-10-07,93,2022,10,4,Home_Appliances,North,17,2906.89,320,0
2022-10-07,93,2022,10,4,Home_Appliances,South,11,2411.38,320,0
2022-10-07,93,2022,10,4,Home_Appliances,East,15,2932.61,320,0
2022-10-07,93,2022,10,4,Home_Appliances,West,6,3136.69,320,0
2022-10-07,93,2022,10,4,Home_Appliances,Central,10,2671.81,320,0
2022-10-07,93,2022,10,4,Food_Beverages,North,107,3865.63,35,0
2022-10-07,93,2022,10,4,Food_Beverages,South,115,3889.11,35,0
2022-10-07,93,2022,10,4,Food_Beverages,East,98,3944.47,35,0
2022-10-07,93,2022,10,4,Food_Beverages,West,134,4923.81,35,0
2022-10-07,93,2022,10,4,Food_Beverages,Central,69,2921.73,35,0
2022-10-07,93,2022,10,4,Furniture,North,3,1918.09,580,0
2022-10-07,93,2022,10,4,Furniture,South,9,1545.09,580,0
2022-10-07,93,2022,10,4,Furniture,East,11,1814.14,580,0
2022-10-07,93,2022,10,4,Furniture,West,2,1818.77,580,0
2022-10-07,93,2022,10,4,Furniture,Central,1,1295.42,580,0
2022-10-14,94,2022,10,4,Electronics,North,16,6049.41,450,0
2022-10-14,94,2022,10,4,Electronics,South,14,5328.6,450,0
2022-10-14,94,2022,10,4,Electronics,East,24,6150.74,450,0
2022-10-14,94,2022,10,4,Electronics,West,9,6581.73,450,0
2022-10-14,94,2022,10,4,Electronics,Central,7,5129.32,450,0
2022-10-14,94,2022,10,4,Clothing,North,43,3809.84,85,0
2022-10-14,94,2022,10,4,Clothing,South,31,2847.41,85,0
2022-10-14,94,2022,10,4,Clothing,East,40,3469.58,85,0
2022-10-14,94,2022,10,4,Clothing,West,50,3614.18,85,0
2022-10-14,94,2022,10,4,Clothing,Central,31,2620.66,85,0
2022-10-14,94,2022,10,4,Home_Appliances,North,2,3386.84,320,0
2022-10-14,94,2022,10,4,Home_Appliances,South,3,2908.38,320,0
2022-10-14,94,2022,10,4,Home_Appliances,East,5,3272.91,320,0
2022-10-14,94,2022,10,4,Home_Appliances,West,17,3690.96,320,0
2022-10-14,94,2022,10,4,Home_Appliances,Central,10,2836.59,320,0
2022-10-14,94,2022,10,4,Food_Beverages,North,124,4468.47,35,0
2022-10-14,94,2022,10,4,Food_Beverages,South,122,4393.78,35,0
2022-10-14,94,2022,10,4,Food_Beverages,East,117,4004.14,35,0
2022-10-14,94,2022,10,4,Food_Beverages,West,129,4700.67,35,0
2022-10-14,94,2022,10,4,Food_Beverages,Central,90,3254.62,35,0
